source,target,weight
P0199,P0637,1
P0199,P0701,1
P0199,P0707,1
P0199,P0879,1
P0199,P0880,1
P0199,P0907,1
P0199,P1046,1
P0199,P1049,1
P0199,P1125,1
P0199,P1211,1
P0199,P1316,1
P0199,P1329,1
P0199,P1405,1
P0199,P1522,1
P0199,P1545,1
P0199,P1548,1
P0199,P1564,1
P0199,P1566,1
P0199,P1579,1
P0199,P1580,1
P0199,P1581,1
P0199,P1656,1
P0199,P1676,1
P0199,P1696,1
P0199,P1843,1
P0360,P0437,1
P0360,P0440,1
P0360,P0701,1
P0360,P0707,1
P0360,P1049,1
P0360,P1125,1
P0360,P1211,1
P0360,P1316,1
P0360,P1329,1
P0360,P1522,1
P0360,P1545,1
P0360,P1548,1
P0360,P1564,1
P0360,P1566,1
P0360,P1580,1
P0360,P1581,1
P0360,P1646,1
P0360,P1656,1
P0360,P1676,1
P0360,P1696,1
P0437,P0440,1
P0437,P0637,1
P0437,P0879,1
P0437,P0907,1
P0437,P1046,1
P0437,P1211,1
P0437,P1316,1
P0437,P1329,1
P0437,P1405,1
P0437,P1522,1
P0437,P1646,1
P0437,P1696,1
P0440,P0637,1
P0440,P0879,1
P0440,P0907,1
P0440,P1405,1
P0440,P1522,1
P0440,P1545,1
P0440,P1548,1
P0440,P1564,1
P0440,P1566,1
P0440,P1579,1
P0440,P1580,1
P0440,P1581,1
P0440,P1646,1
P0440,P1676,1
P0440,P1843,1
P0637,P0707,1
P0637,P0879,1
P0637,P0880,1
P0637,P1046,1
P0637,P1049,1
P0637,P1125,1
P0637,P1211,1
P0637,P1329,1
P0637,P1522,1
P0637,P1545,1
P0637,P1548,1
P0637,P1564,1
P0637,P1566,1
P0637,P1579,1
P0637,P1580,1
P0637,P1581,1
P0637,P1646,1
P0637,P1656,1
P0637,P1676,1
P0637,P1696,1
P0637,P1843,1
P0701,P0907,1
P0701,P1046,1
P0701,P1049,1
P0701,P1125,1
P0701,P1405,1
P0701,P1522,1
P0701,P1545,1
P0701,P1548,1
P0701,P1564,1
P0701,P1566,1
P0701,P1579,1
P0701,P1580,1
P0701,P1581,1
P0701,P1646,1
P0701,P1656,1
P0701,P1843,1
P0707,P1211,1
P0707,P1646,1
P0879,P0907,1
P0879,P1049,1
P0879,P1125,1
P0879,P1211,1
P0879,P1405,1
P0879,P1545,1
P0879,P1548,1
P0879,P1564,1
P0879,P1566,1
P0879,P1580,1
P0879,P1581,1
P0879,P1646,1
P0879,P1656,1
P0879,P1676,1
P0879,P1696,1
P0880,P0907,1
P0880,P1211,1
P0880,P1548,1
P0880,P1564,1
P0880,P1566,1
P0880,P1580,1
P0880,P1581,1
P0880,P1646,1
P0880,P1676,1
P0880,P1696,1
P0907,P1046,1
P0907,P1125,1
P0907,P1211,1
P0907,P1329,1
P0907,P1522,1
P0907,P1548,1
P0907,P1564,1
P0907,P1566,1
P0907,P1579,1
P0907,P1580,1
P0907,P1581,1
P0907,P1646,1
P0907,P1656,1
P0907,P1676,1
P0907,P1696,1
P0907,P1843,1
P1046,P1405,1
P1046,P1522,1
P1046,P1545,1
P1046,P1548,1
P1046,P1564,1
P1046,P1566,1
P1046,P1579,1
P1046,P1580,1
P1046,P1581,1
P1046,P1646,1
P1046,P1676,1
P1046,P1696,1
P1046,P1843,1
P1049,P1125,1
P1049,P1405,1
P1049,P1522,1
P1049,P1545,1
P1049,P1548,1
P1049,P1564,1
P1049,P1566,1
P1049,P1579,1
P1049,P1580,1
P1049,P1581,1
P1049,P1646,1
P1049,P1696,1
P1049,P1843,1
P1125,P1211,1
P1125,P1329,1
P1125,P1405,1
P1125,P1522,1
P1125,P1646,1
P1125,P1696,1
P1211,P1405,1
P1211,P1522,1
P1211,P1545,1
P1211,P1548,1
P1211,P1564,1
P1211,P1566,1
P1211,P1579,1
P1211,P1580,1
P1211,P1581,1
P1211,P1646,1
P1211,P1656,1
P1211,P1696,1
P1211,P1843,1
P1316,P1522,1
P1316,P1545,1
P1316,P1548,1
P1316,P1564,1
P1316,P1566,1
P1316,P1579,1
P1316,P1581,1
P1316,P1646,1
P1316,P1676,1
P1316,P1843,1
P1329,P1522,1
P1329,P1545,1
P1329,P1548,1
P1329,P1564,1
P1329,P1566,1
P1329,P1579,1
P1329,P1580,1
P1329,P1581,1
P1329,P1646,1
P1329,P1656,1
P1329,P1676,1
P1329,P1843,1
P1405,P1522,1
P1405,P1545,1
P1405,P1548,1
P1405,P1564,1
P1405,P1566,1
P1405,P1579,1
P1405,P1580,1
P1405,P1581,1
P1405,P1646,1
P1405,P1676,1
P1405,P1696,1
P1405,P1843,1
P1522,P1545,1
P1522,P1548,1
P1522,P1564,1
P1522,P1566,1
P1522,P1579,1
P1522,P1580,1
P1522,P1581,1
P1522,P1646,1
P1522,P1656,1
P1522,P1676,1
P1522,P1696,1
P1522,P1843,1
P1545,P1646,1
P1545,P1696,1
P1548,P1646,1
P1548,P1696,1
P1564,P1646,1
P1564,P1696,1
P1566,P1646,1
P1566,P1696,1
P1579,P1646,1
P1579,P1696,1
P1580,P1646,1
P1580,P1696,1
P1581,P1646,1
P1581,P1696,1
P1646,P1656,1
P1646,P1676,1
P1646,P1843,1
P1656,P1696,1
P1676,P1696,1
P1696,P1843,1
P0061,P0296,1
P0061,P0774,1
P0061,P0823,1
P0061,P0871,1
P0061,P1043,1
P0061,P1175,1
P0061,P1356,1
P0061,P1380,1
P0061,P1478,1
P0061,P1493,1
P0061,P1580,1
P0061,P1597,1
P0061,P1760,1
P0061,P1859,1
P0063,P0823,1
P0063,P0871,1
P0063,P1175,1
P0063,P1478,1
P0063,P1490,1
P0063,P1493,1
P0063,P1580,1
P0063,P1597,1
P0063,P1760,1
P0063,P1859,1
P0140,P0166,1
P0140,P0282,1
P0140,P0296,1
P0140,P0774,1
P0140,P0823,1
P0140,P0871,1
P0140,P1043,1
P0140,P1175,1
P0140,P1288,1
P0140,P1352,1
P0140,P1356,1
P0140,P1380,1
P0140,P1381,1
P0140,P1478,1
P0140,P1490,1
P0140,P1580,1
P0140,P1597,1
P0140,P1760,1
P0140,P1859,1
P0166,P0282,1
P0166,P0296,1
P0166,P0871,1
P0166,P1051,1
P0166,P1175,1
P0166,P1283,1
P0166,P1381,1
P0166,P1478,1
P0166,P1493,1
P0166,P1580,1
P0166,P1597,1
P0166,P1760,1
P0166,P1859,1
P0282,P0823,1
P0282,P0871,1
P0282,P1043,1
P0282,P1051,1
P0282,P1283,1
P0282,P1380,1
P0282,P1381,1
P0282,P1580,1
P0282,P1597,1
P0282,P1859,1
P0296,P0823,1
P0296,P0871,1
P0296,P0923,1
P0296,P1043,1
P0296,P1283,1
P0296,P1580,1
P0296,P1597,1
P0296,P1760,1
P0296,P1859,1
P0774,P0823,1
P0774,P0920,1
P0774,P1283,1
P0774,P1288,1
P0774,P1316,1
P0774,P1356,1
P0774,P1490,1
P0774,P1493,1
P0774,P1580,1
P0774,P1597,1
P0823,P0871,1
P0823,P0877,1
P0823,P0923,1
P0823,P1043,1
P0823,P1051,1
P0823,P1175,1
P0823,P1283,1
P0823,P1288,1
P0823,P1352,1
P0823,P1356,1
P0823,P1380,1
P0823,P1580,1
P0823,P1597,1
P0823,P1760,1
P0823,P1859,1
P0871,P0877,1
P0871,P1043,1
P0871,P1051,1
P0871,P1283,1
P0871,P1288,1
P0871,P1316,1
P0871,P1352,1
P0871,P1380,1
P0871,P1490,1
P0871,P1493,1
P0871,P1580,1
P0871,P1597,1
P0871,P1760,1
P0871,P1859,1
P0877,P1043,1
P0877,P1175,1
P0877,P1288,1
P0877,P1352,1
P0877,P1356,1
P0877,P1490,1
P0877,P1493,1
P0877,P1580,1
P0877,P1597,1
P0877,P1760,1
P0877,P1859,1
P0920,P1051,1
P0920,P1175,1
P0920,P1380,1
P0920,P1490,1
P0920,P1580,1
P0920,P1597,1
P0920,P1760,1
P0920,P1859,1
P0923,P1051,1
P0923,P1283,1
P0923,P1288,1
P0923,P1580,1
P0923,P1597,1
P0923,P1760,1
P1043,P1051,1
P1043,P1175,1
P1043,P1283,1
P1043,P1288,1
P1043,P1380,1
P1043,P1381,1
P1043,P1478,1
P1043,P1490,1
P1043,P1493,1
P1043,P1580,1
P1043,P1597,1
P1043,P1760,1
P1043,P1859,1
P1051,P1175,1
P1051,P1288,1
P1051,P1352,1
P1051,P1356,1
P1051,P1380,1
P1051,P1381,1
P1051,P1478,1
P1051,P1490,1
P1051,P1493,1
P1051,P1580,1
P1051,P1597,1
P1051,P1760,1
P1051,P1859,1
P1175,P1283,1
P1175,P1316,1
P1175,P1352,1
P1175,P1380,1
P1175,P1580,1
P1175,P1597,1
P1175,P1760,1
P1175,P1859,1
P1283,P1288,1
P1283,P1352,1
P1283,P1356,1
P1283,P1478,1
P1283,P1490,1
P1283,P1493,1
P1283,P1580,1
P1283,P1597,1
P1283,P1760,1
P1283,P1859,1
P1288,P1380,1
P1288,P1478,1
P1288,P1580,1
P1288,P1597,1
P1288,P1760,1
P1316,P1493,1
P1316,P1597,1
P1316,P1760,1
P1316,P1859,1
P1352,P1478,1
P1352,P1490,1
P1352,P1493,1
P1352,P1580,1
P1352,P1597,1
P1352,P1859,1
P1356,P1478,1
P1356,P1580,1
P1356,P1597,1
P1356,P1760,1
P1380,P1490,1
P1380,P1493,1
P1380,P1580,1
P1380,P1597,1
P1380,P1760,1
P1380,P1859,1
P1381,P1493,1
P1381,P1580,1
P1381,P1597,1
P1381,P1760,1
P1478,P1490,1
P1478,P1493,1
P1478,P1580,1
P1478,P1597,1
P1478,P1760,1
P1478,P1859,1
P1490,P1580,1
P1490,P1597,1
P1490,P1760,1
P1490,P1859,1
P1493,P1580,1
P1493,P1597,1
P1493,P1760,1
P1493,P1859,1
P0243,P0379,1
P0243,P0446,1
P0243,P0556,1
P0243,P0797,1
P0243,P1052,1
P0243,P1073,1
P0243,P1205,1
P0379,P0634,1
P0379,P1073,1
P0379,P1197,1
P0379,P1205,1
P0446,P0556,1
P0446,P0743,1
P0446,P0797,1
P0446,P1563,1
P0446,P1703,1
P0476,P0556,1
P0476,P1052,1
P0476,P1073,1
P0476,P1197,1
P0476,P1205,1
P0476,P1351,1
P0476,P1703,1
P0556,P0634,1
P0556,P0797,1
P0556,P1073,1
P0556,P1197,1
P0556,P1205,1
P0556,P1351,1
P0608,P0797,1
P0608,P1052,1
P0608,P1703,1
P0634,P1052,1
P0634,P1073,1
P0634,P1197,1
P0634,P1205,1
P0634,P1351,1
P0634,P1703,1
P0743,P1052,1
P0743,P1073,1
P0743,P1197,1
P0743,P1205,1
P0743,P1351,1
P0743,P1703,1
P0797,P1052,1
P0797,P1073,1
P0797,P1197,1
P0797,P1205,1
P0797,P1351,1
P0797,P1563,1
P0797,P1703,1
P0883,P1052,1
P0883,P1073,1
P0883,P1197,1
P0883,P1205,1
P0883,P1351,1
P0883,P1563,1
P0883,P1703,1
P1052,P1073,1
P1052,P1197,1
P1052,P1205,1
P1052,P1351,1
P1052,P1703,1
P1073,P1563,1
P1073,P1703,1
P1197,P1563,1
P1205,P1563,1
P1205,P1703,1
P1351,P1563,1
P1351,P1703,1
P1563,P1703,1
P0097,P0301,1
P0097,P0533,1
P0097,P0837,1
P0097,P1198,1
P0097,P1277,1
P0097,P1441,1
P0097,P1491,1
P0167,P0301,1
P0167,P0533,1
P0167,P1120,1
P0301,P0736,1
P0301,P0837,1
P0301,P0983,1
P0301,P1120,1
P0301,P1135,1
P0301,P1262,1
P0301,P1272,1
P0301,P1277,1
P0301,P1360,1
P0301,P1374,1
P0301,P1381,1
P0301,P1491,1
P0301,P1607,1
P0301,P1755,1
P0301,P1823,1
P0533,P0983,1
P0533,P1272,1
P0533,P1360,1
P0533,P1381,1
P0533,P1442,1
P0533,P1491,1
P0736,P0983,1
P0736,P1441,1
P0736,P1480,1
P0736,P1491,1
P0823,P0983,1
P0823,P1135,1
P0823,P1262,1
P0823,P1374,1
P0823,P1442,1
P0823,P1491,1
P0823,P1607,1
P0823,P1755,1
P0823,P1823,1
P0837,P1111,1
P0837,P1198,1
P0837,P1272,1
P0837,P1360,1
P0837,P1374,1
P0837,P1381,1
P0837,P1441,1
P0837,P1442,1
P0837,P1491,1
P0983,P1111,1
P0983,P1120,1
P0983,P1135,1
P0983,P1272,1
P0983,P1755,1
P1111,P1262,1
P1111,P1360,1
P1111,P1442,1
P1111,P1491,1
P1111,P1755,1
P1120,P1374,1
P1120,P1441,1
P1120,P1442,1
P1120,P1480,1
P1120,P1488,1
P1120,P1491,1
P1135,P1198,1
P1135,P1272,1
P1135,P1360,1
P1135,P1374,1
P1135,P1381,1
P1135,P1441,1
P1135,P1442,1
P1135,P1480,1
P1135,P1488,1
P1135,P1491,1
P1198,P1262,1
P1198,P1272,1
P1198,P1381,1
P1262,P1360,1
P1262,P1374,1
P1262,P1381,1
P1262,P1441,1
P1262,P1491,1
P1272,P1441,1
P1272,P1488,1
P1272,P1491,1
P1272,P1755,1
P1277,P1381,1
P1277,P1480,1
P1277,P1488,1
P1360,P1480,1
P1360,P1488,1
P1360,P1607,1
P1360,P1755,1
P1374,P1480,1
P1374,P1755,1
P1381,P1441,1
P1381,P1442,1
P1381,P1480,1
P1381,P1491,1
P1381,P1755,1
P1441,P1755,1
P1480,P1491,1
P1488,P1491,1
P1491,P1607,1
P1491,P1755,1
P0014,P0213,1
P0014,P0685,1
P0014,P0885,1
P0014,P0886,1
P0014,P1214,1
P0014,P1326,1
P0014,P1428,1
P0014,P1449,1
P0062,P0213,1
P0062,P0651,1
P0062,P0666,1
P0062,P0885,1
P0062,P0958,1
P0062,P1152,1
P0062,P1171,1
P0062,P1214,1
P0062,P1428,1
P0062,P1449,1
P0062,P1675,1
P0062,P1794,1
P0062,P1918,1
P0213,P0456,1
P0213,P0651,1
P0213,P0685,1
P0213,P0808,1
P0213,P0854,1
P0213,P0885,1
P0213,P0886,1
P0213,P0952,1
P0213,P0958,1
P0213,P1152,1
P0213,P1171,1
P0213,P1214,1
P0213,P1247,1
P0213,P1326,1
P0213,P1794,1
P0213,P1918,1
P0456,P0808,1
P0456,P0885,1
P0456,P0952,1
P0456,P1214,1
P0456,P1247,1
P0456,P1326,1
P0456,P1449,1
P0456,P1675,1
P0651,P0685,1
P0651,P0885,1
P0651,P0886,1
P0651,P0952,1
P0651,P1214,1
P0651,P1247,1
P0651,P1449,1
P0651,P1608,1
P0651,P1675,1
P0651,P1794,1
P0666,P0685,1
P0666,P0854,1
P0666,P0885,1
P0666,P0886,1
P0666,P0958,1
P0666,P1214,1
P0666,P1326,1
P0666,P1449,1
P0666,P1794,1
P0685,P0808,1
P0685,P0885,1
P0685,P0952,1
P0685,P1152,1
P0685,P1171,1
P0685,P1214,1
P0685,P1428,1
P0685,P1449,1
P0685,P1675,1
P0685,P1918,1
P0808,P0854,1
P0808,P0885,1
P0808,P0886,1
P0808,P0952,1
P0808,P0958,1
P0808,P1111,1
P0808,P1214,1
P0808,P1247,1
P0808,P1326,1
P0808,P1428,1
P0808,P1449,1
P0808,P1662,1
P0808,P1675,1
P0854,P0885,1
P0854,P0886,1
P0854,P0952,1
P0854,P0958,1
P0854,P1152,1
P0854,P1171,1
P0854,P1326,1
P0854,P1428,1
P0854,P1449,1
P0854,P1675,1
P0885,P0886,1
P0885,P1152,1
P0885,P1171,1
P0885,P1247,1
P0885,P1428,1
P0885,P1449,1
P0885,P1608,1
P0885,P1662,1
P0885,P1675,1
P0885,P1918,1
P0886,P0952,1
P0886,P0958,1
P0886,P1152,1
P0886,P1171,1
P0886,P1214,1
P0886,P1247,1
P0886,P1326,1
P0886,P1428,1
P0886,P1449,1
P0886,P1675,1
P0886,P1794,1
P0886,P1918,1
P0952,P1152,1
P0952,P1171,1
P0952,P1247,1
P0952,P1428,1
P0952,P1608,1
P0952,P1662,1
P0952,P1675,1
P0958,P1152,1
P0958,P1171,1
P0958,P1428,1
P0958,P1449,1
P0958,P1608,1
P0958,P1675,1
P0958,P1918,1
P1111,P1152,1
P1111,P1171,1
P1111,P1428,1
P1111,P1449,1
P1152,P1214,1
P1152,P1247,1
P1152,P1326,1
P1152,P1449,1
P1152,P1608,1
P1152,P1662,1
P1152,P1675,1
P1152,P1794,1
P1171,P1214,1
P1171,P1247,1
P1171,P1326,1
P1171,P1449,1
P1171,P1608,1
P1171,P1662,1
P1171,P1675,1
P1171,P1794,1
P1214,P1247,1
P1214,P1428,1
P1214,P1449,1
P1214,P1662,1
P1214,P1675,1
P1214,P1918,1
P1247,P1326,1
P1247,P1428,1
P1247,P1449,1
P1247,P1662,1
P1247,P1675,1
P1247,P1918,1
P1326,P1428,1
P1326,P1675,1
P1326,P1918,1
P1428,P1662,1
P1428,P1675,1
P1428,P1794,1
P1428,P1918,1
P1449,P1608,1
P1449,P1662,1
P1449,P1675,1
P1449,P1794,1
P1449,P1918,1
P1608,P1675,1
P1608,P1918,1
P1662,P1794,1
P1662,P1918,1
P1675,P1918,1
P1794,P1918,1
P0179,P0212,1
P0179,P0668,1
P0179,P0779,1
P0179,P0819,1
P0179,P0833,1
P0179,P1023,1
P0179,P1026,1
P0179,P1051,1
P0179,P1153,1
P0179,P1308,1
P0179,P1414,1
P0179,P1430,1
P0212,P0279,1
P0212,P0379,1
P0212,P0412,1
P0212,P0466,1
P0212,P0559,1
P0212,P0668,1
P0212,P0711,1
P0212,P0779,1
P0212,P0819,1
P0212,P0833,1
P0212,P0856,1
P0212,P0911,1
P0212,P1023,1
P0212,P1026,1
P0212,P1051,1
P0212,P1090,1
P0212,P1153,1
P0212,P1308,1
P0212,P1361,1
P0212,P1655,1
P0279,P0412,1
P0279,P0466,1
P0279,P0668,1
P0279,P0819,1
P0279,P1090,1
P0279,P1308,1
P0279,P1414,1
P0279,P1430,1
P0279,P1655,1
P0379,P0559,1
P0379,P0833,1
P0379,P1367,1
P0379,P1430,1
P0412,P0779,1
P0412,P1023,1
P0412,P1051,1
P0412,P1153,1
P0412,P1367,1
P0412,P1430,1
P0466,P0779,1
P0466,P0856,1
P0466,P1023,1
P0466,P1026,1
P0466,P1153,1
P0466,P1367,1
P0466,P1430,1
P0466,P1655,1
P0559,P0668,1
P0559,P0819,1
P0559,P0856,1
P0559,P1023,1
P0559,P1051,1
P0559,P1090,1
P0559,P1367,1
P0559,P1414,1
P0559,P1430,1
P0559,P1655,1
P0668,P0779,1
P0668,P0833,1
P0668,P1023,1
P0668,P1026,1
P0668,P1051,1
P0668,P1090,1
P0668,P1308,1
P0668,P1361,1
P0668,P1367,1
P0668,P1414,1
P0668,P1655,1
P0711,P0779,1
P0711,P1023,1
P0711,P1026,1
P0711,P1153,1
P0711,P1414,1
P0779,P0819,1
P0779,P0833,1
P0779,P0856,1
P0779,P1090,1
P0779,P1308,1
P0779,P1361,1
P0779,P1367,1
P0779,P1414,1
P0779,P1430,1
P0779,P1655,1
P0819,P1023,1
P0819,P1090,1
P0819,P1361,1
P0819,P1367,1
P0833,P1023,1
P0833,P1026,1
P0833,P1051,1
P0833,P1090,1
P0833,P1153,1
P0833,P1367,1
P0833,P1430,1
P0856,P1026,1
P0856,P1051,1
P0856,P1367,1
P0911,P1367,1
P0911,P1655,1
P1023,P1153,1
P1023,P1308,1
P1023,P1367,1
P1023,P1414,1
P1023,P1430,1
P1023,P1655,1
P1026,P1051,1
P1026,P1308,1
P1026,P1361,1
P1026,P1367,1
P1026,P1430,1
P1026,P1655,1
P1051,P1090,1
P1051,P1308,1
P1051,P1361,1
P1051,P1367,1
P1051,P1430,1
P1051,P1655,1
P1090,P1153,1
P1090,P1414,1
P1090,P1655,1
P1153,P1308,1
P1153,P1367,1
P1153,P1414,1
P1153,P1430,1
P1153,P1655,1
P1308,P1367,1
P1308,P1414,1
P1308,P1430,1
P1308,P1655,1
P1361,P1367,1
P1361,P1414,1
P1361,P1430,1
P1361,P1655,1
P1367,P1655,1
P1430,P1655,1
P0002,P0106,1
P0002,P0544,1
P0002,P0711,1
P0002,P0742,1
P0002,P0850,1
P0002,P1011,1
P0002,P1020,1
P0002,P1243,1
P0106,P0544,1
P0106,P0711,1
P0106,P0742,1
P0106,P0850,1
P0106,P1376,1
P0544,P0742,1
P0544,P0850,1
P0544,P1011,1
P0544,P1020,1
P0544,P1243,1
P0544,P1376,1
P0711,P0742,1
P0711,P0850,1
P0742,P0850,1
P0742,P1011,1
P0742,P1020,1
P0742,P1243,1
P0742,P1376,1
P0850,P1243,1
P1011,P1243,1
P1020,P1243,1
P0065,P0122,1
P0065,P0370,1
P0065,P1296,1
P0065,P1360,1
P0065,P1399,1
P0065,P1638,1
P0065,P1818,1
P0122,P0818,1
P0122,P0819,1
P0122,P0820,1
P0122,P0851,1
P0122,P0948,1
P0122,P1096,1
P0122,P1102,1
P0122,P1275,1
P0122,P1296,1
P0122,P1426,1
P0122,P1627,1
P0122,P1638,1
P0122,P1655,1
P0122,P1818,1
P0370,P0851,1
P0370,P0948,1
P0370,P1096,1
P0370,P1296,1
P0370,P1360,1
P0370,P1399,1
P0370,P1426,1
P0370,P1627,1
P0370,P1655,1
P0370,P1818,1
P0429,P0818,1
P0429,P0851,1
P0429,P1275,1
P0429,P1399,1
P0429,P1426,1
P0429,P1627,1
P0429,P1638,1
P0429,P1655,1
P0818,P0948,1
P0818,P1047,1
P0818,P1275,1
P0818,P1296,1
P0818,P1360,1
P0818,P1399,1
P0818,P1426,1
P0818,P1627,1
P0818,P1638,1
P0818,P1655,1
P0818,P1818,1
P0819,P1096,1
P0819,P1102,1
P0819,P1275,1
P0819,P1360,1
P0819,P1426,1
P0819,P1627,1
P0819,P1638,1
P0820,P1047,1
P0820,P1360,1
P0820,P1399,1
P0820,P1627,1
P0820,P1655,1
P0851,P1296,1
P0851,P1360,1
P0851,P1426,1
P0851,P1638,1
P0851,P1818,1
P0948,P1296,1
P0948,P1399,1
P0948,P1426,1
P0948,P1638,1
P0948,P1655,1
P1047,P1096,1
P1047,P1102,1
P1047,P1296,1
P1047,P1360,1
P1047,P1399,1
P1047,P1426,1
P1047,P1627,1
P1047,P1638,1
P1047,P1655,1
P1096,P1275,1
P1096,P1296,1
P1096,P1399,1
P1096,P1638,1
P1096,P1818,1
P1102,P1296,1
P1102,P1360,1
P1102,P1399,1
P1102,P1426,1
P1102,P1627,1
P1102,P1638,1
P1102,P1655,1
P1275,P1296,1
P1275,P1399,1
P1275,P1655,1
P1296,P1360,1
P1296,P1399,1
P1296,P1426,1
P1296,P1627,1
P1296,P1638,1
P1296,P1655,1
P1296,P1818,1
P1360,P1399,1
P1360,P1426,1
P1360,P1638,1
P1360,P1655,1
P1360,P1818,1
P1399,P1426,1
P1399,P1627,1
P1399,P1638,1
P1399,P1655,1
P1399,P1818,1
P1426,P1627,1
P1426,P1655,1
P1426,P1818,1
P1627,P1638,1
P1627,P1818,1
P1638,P1655,1
P1655,P1818,1
P0003,P0279,1
P0003,P0309,1
P0003,P0414,1
P0003,P0429,1
P0003,P0743,1
P0003,P0849,1
P0003,P0852,1
P0003,P0856,1
P0003,P0901,1
P0003,P0962,1
P0003,P0968,1
P0003,P1020,1
P0003,P1089,1
P0003,P1329,1
P0003,P1381,1
P0148,P0516,1
P0148,P0705,1
P0148,P0743,1
P0148,P0901,1
P0148,P0968,1
P0148,P1020,1
P0148,P1089,1
P0148,P1329,1
P0279,P0414,1
P0279,P0705,1
P0279,P0849,1
P0279,P0949,1
P0279,P1089,1
P0279,P1329,1
P0309,P0516,1
P0309,P0705,1
P0309,P0849,1
P0309,P0852,1
P0309,P0856,1
P0309,P0901,1
P0309,P0962,1
P0309,P0968,1
P0309,P1020,1
P0309,P1089,1
P0309,P1096,1
P0309,P1097,1
P0309,P1329,1
P0309,P1381,1
P0414,P0516,1
P0414,P0705,1
P0414,P0901,1
P0414,P0964,1
P0414,P0968,1
P0429,P0901,1
P0429,P0949,1
P0516,P0968,1
P0516,P1089,1
P0516,P1206,1
P0516,P1329,1
P0705,P0849,1
P0705,P0852,1
P0705,P0856,1
P0705,P0901,1
P0705,P0968,1
P0705,P1020,1
P0705,P1089,1
P0705,P1329,1
P0705,P1381,1
P0743,P0856,1
P0743,P0949,1
P0743,P0968,1
P0743,P1089,1
P0743,P1329,1
P0849,P0962,1
P0849,P0964,1
P0849,P0968,1
P0849,P1329,1
P0852,P1089,1
P0856,P0968,1
P0856,P1089,1
P0856,P1206,1
P0856,P1381,1
P0901,P0949,1
P0901,P0968,1
P0901,P1020,1
P0901,P1089,1
P0901,P1096,1
P0901,P1097,1
P0901,P1105,1
P0901,P1206,1
P0901,P1381,1
P0949,P0962,1
P0949,P0968,1
P0949,P1089,1
P0949,P1206,1
P0949,P1329,1
P0949,P1381,1
P0962,P0968,1
P0962,P1020,1
P0962,P1089,1
P0962,P1206,1
P0962,P1329,1
P0964,P0968,1
P0964,P1020,1
P0964,P1089,1
P0964,P1206,1
P0964,P1329,1
P0964,P1381,1
P0968,P1020,1
P0968,P1089,1
P0968,P1105,1
P0968,P1329,1
P0968,P1381,1
P1089,P1105,1
P1089,P1381,1
P1105,P1329,1
P0100,P0474,1
P0100,P0528,1
P0100,P0579,1
P0100,P0704,1
P0100,P0758,1
P0100,P0866,1
P0100,P1009,1
P0100,P1145,1
P0100,P1213,1
P0100,P1257,1
P0100,P1777,1
P0100,P1800,1
P0111,P0474,1
P0111,P0528,1
P0111,P0704,1
P0111,P0758,1
P0111,P0945,1
P0111,P1009,1
P0111,P1095,1
P0111,P1213,1
P0111,P1257,1
P0111,P1528,1
P0111,P1650,1
P0111,P1777,1
P0285,P0528,1
P0285,P0704,1
P0285,P1650,1
P0339,P0528,1
P0339,P0704,1
P0339,P0866,1
P0339,P1095,1
P0339,P1213,1
P0339,P1257,1
P0339,P1407,1
P0339,P1528,1
P0339,P1565,1
P0339,P1650,1
P0429,P0758,1
P0429,P0866,1
P0429,P1407,1
P0474,P0758,1
P0474,P0861,1
P0474,P0866,1
P0474,P0945,1
P0474,P1407,1
P0474,P1476,1
P0474,P1528,1
P0474,P1565,1
P0474,P1650,1
P0474,P1800,1
P0528,P0758,1
P0528,P0861,1
P0528,P0866,1
P0528,P0945,1
P0528,P1009,1
P0528,P1095,1
P0528,P1145,1
P0528,P1213,1
P0528,P1407,1
P0528,P1476,1
P0528,P1528,1
P0528,P1565,1
P0528,P1777,1
P0528,P1800,1
P0579,P0758,1
P0579,P0866,1
P0579,P0945,1
P0579,P1095,1
P0579,P1213,1
P0579,P1407,1
P0579,P1528,1
P0579,P1565,1
P0579,P1650,1
P0579,P1777,1
P0704,P0758,1
P0704,P0861,1
P0704,P0866,1
P0704,P0945,1
P0704,P1095,1
P0704,P1145,1
P0704,P1407,1
P0704,P1476,1
P0704,P1528,1
P0704,P1800,1
P0758,P0861,1
P0758,P0866,1
P0758,P0945,1
P0758,P1213,1
P0758,P1257,1
P0758,P1407,1
P0758,P1476,1
P0758,P1528,1
P0758,P1650,1
P0758,P1827,1
P0758,P1839,1
P0861,P0945,1
P0861,P1009,1
P0861,P1095,1
P0861,P1213,1
P0861,P1528,1
P0861,P1565,1
P0861,P1777,1
P0861,P1839,1
P0866,P0945,1
P0866,P1009,1
P0866,P1145,1
P0866,P1213,1
P0866,P1257,1
P0866,P1476,1
P0866,P1528,1
P0866,P1777,1
P0866,P1827,1
P0866,P1839,1
P0945,P1145,1
P0945,P1800,1
P1009,P1476,1
P1009,P1565,1
P1145,P1528,1
P1145,P1565,1
P1145,P1650,1
P1145,P1827,1
P1145,P1839,1
P1213,P1407,1
P1213,P1476,1
P1213,P1800,1
P1213,P1827,1
P1257,P1800,1
P1407,P1476,1
P1407,P1528,1
P1407,P1839,1
P1476,P1777,1
P1528,P1650,1
P1528,P1800,1
P1565,P1777,1
P1650,P1777,1
P1800,P1827,1
P1800,P1839,1
P0058,P0112,1
P0058,P0254,1
